date,time,temp_506f,pressure_msl,temp_pres,relhum_1,relhum_2,temp_1,temp_2,active,nick_angle,roll_angle,compass_angle,wind_dir,wind_speed,gps_alt,baro_alt_ers,lat,lon
29.09.15,22:58:53,6.8,966.76,17.4,76.6,76.4,7.3,7.3,2,1.8,-1.7,333,29,2.9,490.8,1.6,46.813225,6.943771
29.09.15,22:58:54,6.8,966.93,17.4,76.6,76.4,7.3,7.3,2,1.8,-1.7,333,29,2.9,490.8,1.6,46.813225,6.943771
29.09.15,22:58:54,6.8,966.85,17.4,76.6,76.4,7.3,7.3,2,1.8,-1.7,333,29,2.9,490.8,1.6,46.813225,6.943771
29.09.15,22:58:54,6.7,966.93,17.4,76.6,76.4,7.3,7.3,2,1.9,-1.8,332,18,3.2,490.6,1.1,46.813225,6.943773
29.09.15,22:58:54,6.7,966.95,17.4,76.6,76.3,7.3,7.3,2,1.9,-1.9,333,17,3.2,490.6,1.1,46.813225,6.943773
29.09.15,22:58:55,6.7,966.85,17.4,76.5,76.3,7.3,7.3,2,1.9,-1.9,332,17,3.2,490.6,1.1,46.813225,6.943773
29.09.15,22:58:55,6.7,966.86,17.4,76.5,76.3,7.3,7.3,2,1.9,-1.9,333,17,3.3,490.5,1.1,46.813225,6.943773
29.09.15,22:58:55,6.7,966.95,17.4,76.5,76.3,7.2,7.3,2,1.9,-1.9,332,17,3.4,490.5,1.1,46.813225,6.943773
29.09.15,22:58:55,6.7,966.87,17.4,76.5,76.2,7.2,7.3,2,1.9,-1.9,337,17,3.4,490.5,1.1,46.813225,6.943773
29.09.15,22:58:56,6.7,966.87,17.4,76.4,76.2,7.2,7.3,2,1.9,-2.0,337,17,3.4,490.4,1.1,46.813225,6.943773
29.09.15,22:58:56,6.7,966.86,17.4,76.4,76.2,7.2,7.3,2,1.9,-2.0,337,17,3.4,490.4,0.8,46.813225,6.943773
29.09.15,22:58:56,6.7,967.04,17.4,76.4,76.2,7.2,7.3,2,1.9,-1.9,334,18,3.4,490.4,0.8,46.813225,6.943773
29.09.15,22:58:56,6.7,967.12,17.4,76.5,76.2,7.2,7.3,2,1.9,-2.0,338,18,3.4,490.3,0.8,46.813225,6.943775
29.09.15,22:58:57,6.6,967.30,17.4,76.5,76.2,7.2,7.3,2,1.9,-2.0,336,18,3.4,490.3,0.8,46.813225,6.943775
29.09.15,22:58:57,6.6,967.41,17.4,76.6,76.3,7.2,7.3,2,2.0,-1.9,336,19,3.4,490.3,-1.0,46.813225,6.943775
29.09.15,22:58:57,6.6,967.14,17.4,76.6,76.3,7.2,7.2,2,2.2,-1.9,338,20,3.5,490.2,-1.0,46.813225,6.943775
29.09.15,22:58:57,6.6,966.79,17.4,76.7,76.4,7.2,7.2,2,2.0,-1.6,338,20,3.5,490.2,-1.0,46.813232,6.943775
29.09.15,22:58:58,6.6,966.69,17.4,76.8,76.4,7.2,7.2,2,3.3,-1.8,337,20,3.4,490.3,-1.0,46.813232,6.943775
29.09.15,22:58:58,6.6,966.61,17.4,76.9,76.5,7.2,7.2,2,9.1,-1.8,333,20,3.4,490.3,0.7,46.813232,6.943775
29.09.15,22:58:58,6.6,966.63,17.4,76.9,76.5,7.2,7.2,2,13.1,-1.5,339,20,3.4,490.9,0.7,46.813232,6.943775
29.09.15,22:58:58,6.6,966.63,17.4,76.9,76.6,7.1,7.2,2,15.1,-1.2,334,20,3.5,490.9,0.7,46.813232,6.943775
29.09.15,22:58:59,6.6,966.51,17.4,77.0,76.6,7.1,7.2,2,14.4,-1.0,338,18,3.5,491.1,0.7,46.813236,6.943775
29.09.15,22:58:59,6.6,966.61,17.4,77.1,76.7,7.1,7.2,2,14.4,-1.0,338,18,3.5,491.6,3.3,46.813244,6.943770
29.09.15,22:58:59,6.6,966.61,17.4,77.2,76.8,7.1,7.2,2,6.0,-0.8,337,15,3.6,491.6,3.3,46.813244,6.943770
29.09.15,22:58:59,6.6,966.52,17.4,77.3,76.9,7.1,7.2,2,1.2,-0.8,338,5,4.9,491.7,3.3,46.813248,6.943766
29.09.15,22:59:00,6.6,966.54,17.4,77.3,76.9,7.1,7.2,2,-2.2,-0.7,340,4,4.9,491.8,3.3,46.813255,6.943763
29.09.15,22:59:00,6.6,966.54,17.4,77.4,77.0,7.1,7.2,2,-4.0,-0.4,339,4,4.9,492.0,3.3,46.813274,6.943757
29.09.15,22:59:00,6.6,966.44,17.4,77.5,77.1,7.1,7.2,2,-3.0,-0.3,341,4,4.9,492.1,3.3,46.813282,6.943754
29.09.15,22:59:00,6.6,966.38,17.4,77.6,77.2,7.1,7.2,2,-0.1,0.0,340,4,4.9,492.2,3.3,46.813286,6.943751
29.09.15,22:59:01,6.6,966.45,17.4,77.6,77.2,7.2,7.2,2,1.2,-0.1,336,1,1.8,492.2,3.3,46.813286,6.943751
29.09.15,22:59:01,6.7,966.44,17.4,77.7,77.3,7.2,7.2,2,0.9,-0.2,336,1,1.5,492.7,4.7,46.813320,6.943741
29.09.15,22:59:01,6.7,966.45,17.4,77.7,77.3,7.2,7.2,2,-2.4,-0.3,335,1,1.2,492.9,4.7,46.813339,6.943735
29.09.15,22:59:01,6.7,966.45,17.4,77.8,77.4,7.2,7.2,2,-16.0,0.0,337,106,.3,492.9,4.7,46.813339,6.943735
29.09.15,22:59:02,6.7,966.36,17.4,77.8,77.4,7.2,7.2,2,-22.9,0.6,336,144,2.4,493.1,4.7,46.813343,6.943731
29.09.15,22:59:02,6.7,966.36,17.4,77.9,77.5,7.2,7.2,2,-17.0,0.4,336,147,2.7,493.5,5.1,46.813370,6.943723
29.09.15,22:59:02,6.8,966.36,17.4,77.9,77.5,7.2,7.2,2,-6.2,0.0,330,153,3.4,493.5,5.1,46.813370,6.943723
29.09.15,22:59:02,6.8,966.36,17.4,77.9,77.6,7.2,7.2,2,-2.0,-0.6,329,150,4.1,493.6,5.1,46.813381,6.943721
29.09.15,22:59:03,6.8,966.36,17.4,77.9,77.6,7.2,7.2,2,-0.3,-0.8,324,151,3.5,493.7,5.1,46.813381,6.943721
29.09.15,22:59:03,6.8,966.36,17.4,77.9,77.6,7.2,7.2,2,0.0,-0.9,328,147,2.7,493.8,5.9,46.813396,6.943721
29.09.15,22:59:03,6.9,966.36,17.4,77.9,77.6,7.3,7.2,2,0.4,-1.0,328,136,2.1,493.8,5.9,46.813404,6.943721
29.09.15,22:59:03,6.9,966.45,17.4,77.9,77.6,7.3,7.2,2,-4.8,2.3,328,136,2.1,493.8,5.9,46.813408,6.943723
29.09.15,22:59:04,6.9,966.45,17.4,77.9,77.7,7.3,7.2,2,-7.3,4.5,333,147,2.7,493.7,5.9,46.813416,6.943725
29.09.15,22:59:04,6.9,966.36,17.4,77.9,77.7,7.3,7.2,2,-8.0,5.5,332,165,5.7,493.7,5.7,46.813416,6.943725
29.09.15,22:59:04,6.9,966.38,17.4,77.8,77.7,7.3,7.2,2,-7.2,5.9,333,173,6.2,493.5,5.7,46.813423,6.943730
29.09.15,22:59:04,7.0,966.45,17.4,77.9,77.7,7.3,7.3,2,-4.4,5.0,334,174,6.2,493.5,5.7,46.813423,6.943730
29.09.15,22:59:05,7.0,966.46,17.4,77.8,77.7,7.3,7.3,2,-1.1,3.5,333,173,6.0,493.4,4.8,46.813423,6.943731
29.09.15,22:59:05,7.0,966.45,17.4,77.8,77.7,7.4,7.3,2,2.3,2.0,336,173,5.6,493.3,4.8,46.813423,6.943733
29.09.15,22:59:05,7.0,966.55,17.4,77.8,77.8,7.4,7.3,2,5.8,0.1,337,198,2.3,493.1,4.8,46.813416,6.943736
29.09.15,22:59:05,7.0,966.52,17.4,77.8,77.8,7.4,7.3,2,8.3,-1.0,333,207,2.5,493.1,4.8,46.813416,6.943738
29.09.15,22:59:06,7.1,966.55,17.4,77.8,77.8,7.4,7.3,2,10.1,-1.9,338,225,3.2,493.0,4.7,46.813408,6.943740
29.09.15,22:59:06,7.1,966.38,17.4,77.7,77.8,7.4,7.3,2,9.7,-2.1,334,227,3.3,493.1,4.7,46.813404,6.943740
29.09.15,22:59:06,7.1,966.46,17.4,77.7,77.8,7.4,7.3,2,8.3,-2.0,338,302,3.1,493.1,4.7,46.813404,6.943741
29.09.15,22:59:06,7.1,966.36,17.4,77.7,77.8,7.4,7.3,2,6.9,-1.5,288,339,7.5,493.2,4.7,46.813396,6.943742
29.09.15,22:59:07,7.1,966.46,17.4,77.6,77.8,7.4,7.3,2,5.3,-1.0,341,336,7.7,493.2,5.3,46.813396,6.943742
29.09.15,22:59:07,7.1,966.29,17.4,77.6,77.8,7.4,7.3,2,3.6,-0.6,334,336,7.7,493.3,5.3,46.813396,6.943742
29.09.15,22:59:07,7.2,966.27,17.4,77.6,77.8,7.5,7.3,2,2.1,-0.3,332,336,7.7,493.3,5.3,46.813389,6.943742
29.09.15,22:59:07,7.2,966.46,17.4,77.5,77.8,7.5,7.3,2,0.5,-0.2,327,336,7.7,493.3,5.3,46.813389,6.943742
29.09.15,22:59:08,7.2,966.46,17.4,77.5,77.8,7.5,7.3,2,-1.0,-0.1,309,339,7.5,493.2,5.6,46.813389,6.943742
29.09.15,22:59:08,7.2,966.36,17.4,77.5,77.8,7.5,7.3,2,-2.0,0.0,298,346,7.2,493.3,5.6,46.813396,6.943741
29.09.15,22:59:08,7.2,966.38,17.4,77.4,77.7,7.5,7.3,2,-2.3,0.0,290,343,4.9,493.3,5.6,46.813396,6.943741
29.09.15,22:59:08,7.2,966.46,17.4,77.4,77.8,7.5,7.4,2,-2.0,0.0,274,347,4.7,493.3,5.6,46.813396,6.943741
29.09.15,22:59:09,7.2,966.29,17.4,77.4,77.8,7.5,7.4,2,-1.8,0.0,269,340,2.8,493.3,5.5,46.813396,6.943741
29.09.15,22:59:09,7.2,966.38,17.4,77.4,77.7,7.5,7.4,2,-1.2,-0.1,260,348,.7,493.3,5.5,46.813396,6.943741
29.09.15,22:59:09,7.2,966.36,17.4,77.3,77.7,7.5,7.4,2,-0.3,-0.5,243,69,1.0,493.3,5.5,46.813396,6.943742
29.09.15,22:59:09,7.2,966.27,17.4,77.3,77.7,7.5,7.4,2,0.5,-1.0,239,69,1.0,493.2,5.5,46.813396,6.943742
29.09.15,22:59:10,7.2,966.38,17.4,77.2,77.7,7.5,7.4,2,1.3,-1.7,221,69,1.0,493.2,5.8,46.813396,6.943744
29.09.15,22:59:10,7.2,966.38,17.4,77.2,77.7,7.6,7.4,2,1.7,-2.2,214,80,.9,493.3,5.8,46.813404,6.943745
29.09.15,22:59:10,7.3,966.46,17.4,77.2,77.7,7.5,7.4,2,1.7,-2.7,200,87,.9,493.3,5.8,46.813404,6.943747
29.09.15,22:59:10,7.3,966.36,17.4,77.2,77.6,7.6,7.4,2,1.9,-2.8,193,99,.9,493.3,5.8,46.813404,6.943747
29.09.15,22:59:11,7.3,966.36,17.4,77.2,77.6,7.6,7.4,2,1.7,-3.0,177,165,.1,493.3,5.3,46.813404,6.943749
29.09.15,22:59:11,7.3,966.38,17.4,77.1,77.6,7.6,7.4,2,1.3,-3.0,165,260,1.0,493.3,5.3,46.813408,6.943749
29.09.15,22:59:11,7.3,966.36,17.4,77.1,77.6,7.6,7.4,2,1.0,-2.9,152,266,2.5,493.3,5.3,46.813408,6.943749
29.09.15,22:59:11,7.3,966.36,17.4,77.1,77.6,7.6,7.4,2,0.8,-2.9,138,253,2.6,493.4,5.3,46.813408,6.943747
29.09.15,22:59:12,7.3,966.38,17.4,77.0,77.6,7.6,7.4,2,0.7,-2.8,122,241,2.8,493.4,5.3,46.813408,6.943747
29.09.15,22:59:12,7.3,966.48,17.4,77.0,77.6,7.6,7.4,2,0.5,-2.8,109,231,3.2,493.4,5.3,46.813408,6.943745
29.09.15,22:59:12,7.3,966.46,17.4,76.9,77.5,7.6,7.5,2,0.5,-2.7,95,230,3.2,493.3,5.3,46.813408,6.943744
29.09.15,22:59:12,7.3,966.45,17.4,76.9,77.5,7.6,7.4,2,0.4,-2.4,84,222,2.9,493.4,5.3,46.813416,6.943742
29.09.15,22:59:13,7.3,966.29,17.4,76.9,77.5,7.6,7.5,2,0.3,-2.2,80,214,2.6,493.4,5.4,46.813416,6.943742
29.09.15,22:59:13,7.3,966.38,17.4,76.9,77.5,7.6,7.5,2,0.2,-1.8,67,214,2.6,493.4,5.4,46.813416,6.943741
29.09.15,22:59:13,7.3,966.27,17.4,76.8,77.5,7.6,7.5,2,0.0,-1.7,61,200,2.3,493.4,5.4,46.813416,6.943738
29.09.15,22:59:13,7.3,966.38,17.4,76.8,77.4,7.6,7.5,2,-0.3,-1.5,47,190,2.2,493.4,5.4,46.813416,6.943738
29.09.15,22:59:14,7.3,966.38,17.4,76.8,77.4,7.7,7.5,2,-0.4,-1.3,37,173,2.1,493.5,5.7,46.813416,6.943738
29.09.15,22:59:14,7.3,966.29,17.4,76.7,77.4,7.6,7.5,2,-0.4,-1.2,31,164,2.1,493.5,5.7,46.813416,6.943736
29.09.15,22:59:14,7.3,966.36,17.4,76.7,77.4,7.7,7.5,2,-0.6,-1.1,16,162,1.9,493.5,5.7,46.813408,6.943735
29.09.15,22:59:14,7.3,966.36,17.4,76.7,77.3,7.7,7.5,2,-0.7,-1.1,16,153,1.5,493.5,5.7,46.813408,6.943735
29.09.15,22:59:15,7.3,966.38,17.4,76.6,77.3,7.7,7.5,2,-0.7,-1.2,2,150,1.4,493.6,5.7,46.813408,6.943733
29.09.15,22:59:15,7.4,966.27,17.4,76.6,77.3,7.7,7.5,2,-0.7,-1.1,359,147,1.3,493.7,5.7,46.813408,6.943733
29.09.15,22:59:15,7.3,966.29,17.4,76.6,77.3,7.7,7.5,2,-0.8,-1.2,347,143,1.2,493.8,5.7,46.813408,6.943731
29.09.15,22:59:15,7.3,966.29,17.4,76.6,77.3,7.7,7.5,2,-1.1,-1.0,332,139,1.1,493.9,5.7,46.813408,6.943731
29.09.15,22:59:16,7.4,966.27,17.4,76.6,77.3,7.7,7.5,2,-1.2,-1.2,321,136,1.1,494.4,6.2,46.813408,6.943731
29.09.15,22:59:16,7.3,966.20,17.4,76.5,77.2,7.7,7.5,2,-0.9,-1.2,312,134,1.1,494.7,6.2,46.813408,6.943731
29.09.15,22:59:16,7.4,966.11,17.4,76.5,77.2,7.7,7.5,2,-0.7,-1.1,300,123,1.2,495.0,6.2,46.813408,6.943733
29.09.15,22:59:16,7.4,966.10,17.4,76.5,77.2,7.7,7.5,2,-0.1,-1.0,288,120,1.2,495.5,6.2,46.813404,6.943735
29.09.15,22:59:17,7.4,966.03,17.4,76.4,77.1,7.7,7.6,2,0.3,-1.1,279,114,1.1,495.5,7.6,46.813404,6.943735
29.09.15,22:59:17,7.4,966.01,17.4,76.4,77.2,7.7,7.6,2,0.5,-1.0,270,113,1.1,495.9,7.6,46.813404,6.943735
29.09.15,22:59:17,7.4,965.85,17.4,76.4,77.1,7.8,7.6,2,0.9,-0.8,257,75,1.1,495.9,7.6,46.813404,6.943735
29.09.15,22:59:17,7.4,965.85,17.4,76.3,77.1,7.8,7.6,2,1.2,-1.0,242,61,1.1,496.9,7.6,46.813404,6.943738
29.09.15,22:59:18,7.4,965.76,17.4,76.3,77.1,7.8,7.6,2,1.4,-1.0,234,31,.6,496.9,9.6,46.813404,6.943738
29.09.15,22:59:18,7.5,965.68,17.4,76.3,77.0,7.8,7.6,2,2.2,-1.1,216,347,.5,498.1,9.6,46.813408,6.943741
29.09.15,22:59:18,7.5,965.68,17.4,76.2,77.0,7.8,7.6,2,2.6,-1.5,205,317,.7,498.5,9.6,46.813408,6.943742
29.09.15,22:59:18,7.5,965.50,17.4,76.1,76.9,7.8,7.6,2,2.6,-1.9,201,294,1.3,499.4,9.6,46.813408,6.943744
29.09.15,22:59:19,7.5,965.49,17.4,76.0,76.9,7.8,7.6,2,2.3,-2.2,187,292,1.4,499.4,12.1,46.813408,6.943744
29.09.15,22:59:19,7.5,965.41,17.4,76.0,76.9,7.9,7.6,2,2.1,-2.5,170,281,2.0,499.9,12.1,46.813408,6.943744
29.09.15,22:59:19,7.6,965.40,17.4,75.9,76.8,7.9,7.6,2,1.7,-2.8,157,269,2.2,501.4,12.1,46.813408,6.943745
29.09.15,22:59:19,7.6,965.15,17.4,75.8,76.7,7.9,7.6,2,1.4,-3.1,147,236,2.6,501.4,12.1,46.813408,6.943745
29.09.15,22:59:20,7.6,965.15,17.4,75.7,76.7,7.9,7.6,2,0.8,-3.2,130,224,3.1,501.9,14.3,46.813416,6.943744
29.09.15,22:59:20,7.6,965.15,17.4,75.6,76.6,7.9,7.6,2,0.3,-3.2,124,224,3.1,502.4,14.3,46.813416,6.943744
29.09.15,22:59:20,7.7,964.97,17.4,75.4,76.5,8.0,7.6,2,0.0,-3.1,120,222,3.2,503.4,14.3,46.813416,6.943744
29.09.15,22:59:20,7.7,964.89,17.4,75.3,76.4,8.0,7.7,2,-0.3,-2.8,107,222,3.2,503.9,14.3,46.813416,6.943742
29.09.15,22:59:21,7.7,964.81,17.4,75.2,76.3,8.0,7.7,2,-0.1,-2.2,97,221,3.2,504.5,16.4,46.813416,6.943741
29.09.15,22:59:21,7.8,964.79,17.4,75.0,76.2,8.0,7.7,2,0.1,-1.7,75,217,3.0,505.5,16.4,46.813416,6.943741
29.09.15,22:59:21,7.8,964.70,17.4,74.9,76.1,8.1,7.7,2,0.6,-1.3,72,208,2.7,506.1,16.4,46.813416,6.943741
29.09.15,22:59:21,7.9,964.62,17.4,74.8,76.1,8.1,7.7,2,1.1,-1.1,60,208,2.7,506.6,16.4,46.813416,6.943741
29.09.15,22:59:22,7.9,964.52,17.4,74.7,75.9,8.1,7.7,2,1.3,-1.1,56,209,2.5,507.8,18.9,46.813416,6.943741
29.09.15,22:59:22,7.9,964.43,17.4,74.5,75.9,8.1,7.8,2,1.5,-1.3,42,203,2.3,508.4,18.9,46.813416,6.943741
29.09.15,22:59:22,7.9,964.35,17.4,74.4,75.8,8.2,7.8,2,1.5,-1.5,35,189,1.8,508.9,18.9,46.813416,6.943741
29.09.15,22:59:22,7.9,964.19,17.4,74.3,75.7,8.2,7.8,2,1.2,-1.6,26,161,1.4,510.1,21.5,46.813416,6.943741
29.09.15,22:59:23,8.0,964.19,17.4,74.2,75.6,8.2,7.8,2,1.1,-1.6,11,137,1.4,510.1,21.5,46.813416,6.943741
29.09.15,22:59:23,8.0,964.08,17.4,74.1,75.6,8.2,7.8,2,1.0,-1.5,0,97,1.9,510.7,21.5,46.813416,6.943741
29.09.15,22:59:23,8.0,964.10,17.4,74.0,75.5,8.2,7.8,2,1.0,-1.3,351,80,1.9,510.7,21.5,46.813412,6.943727
29.09.15,22:59:23,8.0,963.91,17.4,73.9,75.4,8.3,7.8,2,1.0,-1.3,343,77,1.9,512.3,24.3,46.813412,6.943727
29.09.15,22:59:24,8.0,963.82,17.4,73.7,75.4,8.3,7.8,2,1.2,-1.3,328,76,2.0,512.3,24.3,46.813412,6.943727
29.09.15,22:59:24,8.0,963.81,17.4,73.6,75.3,8.3,7.9,2,1.0,-1.4,319,65,2.1,513.7,24.3,46.813404,6.943728
29.09.15,22:59:24,8.1,963.81,17.4,73.6,75.2,8.3,7.9,2,0.9,-1.4,308,60,2.0,514.2,24.3,46.813404,6.943728
29.09.15,22:59:24,8.1,963.73,17.4,73.4,75.2,8.3,7.9,2,1.0,-1.4,302,56,2.0,515.2,26.7,46.813404,6.943730
29.09.15,22:59:25,8.1,963.56,17.4,73.3,75.1,8.3,7.9,2,1.1,-1.4,288,43,1.9,515.2,26.7,46.813404,6.943730
29.09.15,22:59:25,8.1,963.56,17.4,73.2,75.0,8.4,7.9,2,1.2,-1.4,278,35,1.9,515.7,26.7,46.813404,6.943731
29.09.15,22:59:25,8.2,963.47,17.4,73.1,74.9,8.4,7.9,2,1.2,-1.5,263,17,1.9,517.2,26.7,46.813404,6.943735
29.09.15,22:59:25,8.2,963.37,17.4,73.0,74.8,8.4,7.9,2,1.0,-1.8,258,13,1.9,517.2,30.1,46.813404,6.943735
29.09.15,22:59:26,8.2,963.30,17.4,72.9,74.7,8.4,7.9,2,1.0,-1.9,247,5,1.8,517.7,30.1,46.813404,6.943735
29.09.15,22:59:26,8.2,963.21,17.4,72.8,74.7,8.4,8.0,2,0.9,-1.9,246,356,1.8,518.3,30.1,46.813404,6.943735
29.09.15,22:59:26,8.2,963.19,17.4,72.7,74.6,8.5,8.0,2,0.8,-2.0,232,338,1.9,519.4,30.1,46.813404,6.943736
29.09.15,22:59:26,8.2,963.03,17.4,72.6,74.5,8.5,8.0,2,0.6,-1.9,223,326,2.2,520.0,33.4,46.813404,6.943736
29.09.15,22:59:27,8.3,962.93,17.4,72.5,74.4,8.5,8.0,2,0.5,-1.8,206,319,2.2,520.5,33.4,46.813404,6.943738
29.09.15,22:59:27,8.3,962.76,17.4,72.4,74.4,8.5,8.0,2,0.3,-1.7,196,314,2.3,521.7,33.4,46.813412,6.943738
29.09.15,22:59:27,8.3,962.87,17.4,72.3,74.3,8.5,8.0,2,0.1,-1.4,184,311,2.1,522.2,33.4,46.813412,6.943738
29.09.15,22:59:27,8.3,962.67,17.4,72.2,74.2,8.5,8.0,2,0.2,-1.2,171,310,2.1,522.8,36.2,46.813412,6.943738
29.09.15,22:59:28,8.3,962.67,17.4,72.1,74.1,8.5,8.1,2,0.2,-1.1,156,303,1.9,524.0,36.2,46.813412,6.943736
29.09.15,22:59:28,8.3,962.59,17.4,72.0,74.0,8.6,8.1,2,0.1,-1.1,142,296,1.8,524.6,36.2,46.813412,6.943736
29.09.15,22:59:28,8.3,962.51,17.4,71.9,74.0,8.6,8.1,2,0.0,-1.1,123,281,1.5,525.2,36.2,46.813412,6.943735
29.09.15,22:59:28,8.3,962.42,17.4,71.8,73.9,8.6,8.1,2,0.0,-1.2,117,275,1.5,526.3,39.4,46.813412,6.943735
29.09.15,22:59:29,8.4,962.33,17.4,71.7,73.8,8.6,8.1,2,-0.2,-1.4,103,251,1.0,526.3,39.4,46.813412,6.943735
29.09.15,22:59:29,8.4,962.23,17.4,71.6,73.7,8.6,8.1,2,-0.1,-1.3,88,235,1.0,526.9,39.4,46.813412,6.943735
29.09.15,22:59:29,8.4,962.16,17.4,71.5,73.7,8.6,8.1,2,0.0,-1.5,85,226,.9,528.6,39.4,46.813416,6.943731
29.09.15,22:59:29,8.4,962.04,17.4,71.4,73.6,8.6,8.1,2,0.1,-1.7,74,215,.9,528.6,41.9,46.813416,6.943731
29.09.15,22:59:30,8.4,961.98,17.4,71.3,73.5,8.6,8.2,2,0.1,-1.8,61,209,1.0,529.2,41.9,46.813416,6.943730
29.09.15,22:59:30,8.4,961.89,17.4,71.3,73.4,8.7,8.2,2,0.3,-1.9,49,202,1.1,529.8,41.9,46.813416,6.943728
29.09.15,22:59:30,8.4,961.81,17.4,71.1,73.3,8.7,8.2,2,0.4,-1.9,34,201,1.1,530.9,41.9,46.813416,6.943727
29.09.15,22:59:30,8.4,961.70,17.4,71.0,73.2,8.7,8.2,2,0.5,-1.9,29,182,1.0,531.5,44.4,46.813412,6.943726
29.09.15,22:59:31,8.4,961.62,17.4,70.9,73.1,8.7,8.2,2,0.8,-1.9,19,174,1.0,531.5,44.4,46.813412,6.943726
29.09.15,22:59:31,8.4,961.52,17.4,70.8,73.0,8.7,8.2,2,1.1,-2.0,11,156,1.1,531.5,44.4,46.813412,6.943721
29.09.15,22:59:31,8.5,961.53,17.4,70.8,72.9,8.7,8.2,2,1.3,-2.2,2,143,1.3,533.8,44.4,46.813412,6.943721
29.09.15,22:59:31,8.5,961.35,17.4,70.6,72.8,8.7,8.3,2,1.4,-2.5,353,129,1.6,534.8,46.7,46.813412,6.943720
29.09.15,22:59:32,8.5,961.35,17.4,70.5,72.7,8.7,8.3,2,1.4,-2.5,350,112,1.7,534.8,46.7,46.813412,6.943720
29.09.15,22:59:32,8.5,961.37,17.4,70.4,72.6,8.8,8.3,2,1.5,-2.7,339,104,1.8,535.4,46.7,46.813404,6.943720
29.09.15,22:59:32,8.5,961.28,17.4,70.3,72.5,8.8,8.3,2,1.5,-2.9,329,86,2.0,537.0,46.7,46.813404,6.943720
29.09.15,22:59:32,8.5,961.09,17.4,70.2,72.4,8.8,8.3,2,1.3,-3.1,322,70,2.2,537.0,49.5,46.813404,6.943720
29.09.15,22:59:33,8.5,961.10,17.4,70.1,72.3,8.8,8.3,2,1.1,-3.4,304,57,2.4,537.6,49.5,46.813404,6.943720
29.09.15,22:59:33,8.6,961.02,17.4,70.0,72.2,8.8,8.3,2,0.7,-3.4,298,48,2.7,538.2,49.5,46.813404,6.943720
29.09.15,22:59:33,8.5,961.02,17.4,69.9,72.1,8.8,8.3,2,0.2,-3.4,284,46,2.8,539.3,49.5,46.813404,6.943721
29.09.15,22:59:33,8.6,960.84,17.4,69.8,72.0,8.8,8.4,2,-0.1,-2.8,273,39,3.2,539.8,51.6,46.813396,6.943721
29.09.15,22:59:34,8.6,960.84,17.4,69.7,71.9,8.8,8.4,2,-0.4,-2.3,262,35,3.1,540.4,51.6,46.813396,6.943723
29.09.15,22:59:34,8.6,960.58,17.4,69.6,71.8,8.9,8.4,2,-0.5,-1.9,254,33,3.0,541.5,51.6,46.813404,6.943726
29.09.15,22:59:34,8.6,960.67,17.4,69.5,71.8,8.9,8.4,2,-0.6,-1.6,243,20,2.7,542.1,51.6,46.813404,6.943726
29.09.15,22:59:34,8.6,960.48,17.4,69.4,71.7,8.9,8.4,2,-0.8,-1.5,229,11,2.5,542.7,53.8,46.813404,6.943726
29.09.15,22:59:35,8.6,960.39,17.4,69.4,71.6,8.9,8.4,2,-0.9,-1.4,216,4,2.3,543.8,53.8,46.813404,6.943727
29.09.15,22:59:35,8.6,960.32,17.4,69.3,71.5,8.9,8.4,2,-1.2,-1.2,204,1,1.9,543.8,53.8,46.813404,6.943727
29.09.15,22:59:35,8.6,960.30,17.4,69.2,71.4,8.9,8.4,2,-1.4,-1.0,187,358,1.7,545.0,53.8,46.813404,6.943728
29.09.15,22:59:35,8.6,960.14,17.4,69.1,71.3,8.9,8.5,2,-1.5,-0.8,178,353,1.5,546.1,56.6,46.813404,6.943728
29.09.15,22:59:36,8.7,960.05,17.4,69.0,71.3,8.9,8.5,2,-1.1,-0.4,161,347,1.5,546.1,56.6,46.813404,6.943728
29.09.15,22:59:36,8.7,959.97,17.4,69.0,71.2,9.0,8.5,2,-0.5,-0.2,151,346,1.5,546.7,56.6,46.813404,6.943727
29.09.15,22:59:36,8.7,959.95,17.4,68.9,71.1,9.0,8.5,2,0.0,-0.2,141,343,1.5,548.4,56.6,46.813412,6.943726
29.09.15,22:59:36,8.7,959.70,17.4,68.8,71.0,9.0,8.5,2,0.6,-0.3,127,343,1.5,548.4,59.7,46.813412,6.943726
29.09.15,22:59:37,8.7,959.70,17.4,68.7,71.0,9.0,8.5,2,1.1,-0.5,116,342,1.5,548.4,59.7,46.813412,6.943726
29.09.15,22:59:37,8.7,959.62,17.4,68.7,70.9,9.0,8.5,2,1.4,-0.7,106,342,1.5,550.1,59.7,46.813412,6.943723
29.09.15,22:59:37,8.7,959.62,17.4,68.6,70.8,9.0,8.5,2,1.7,-1.0,93,335,1.0,550.7,59.7,46.813412,6.943721
29.09.15,22:59:37,8.7,959.54,17.4,68.5,70.8,9.0,8.5,2,1.7,-1.1,91,308,.5,551.2,63.6,46.813412,6.943720
29.09.15,22:59:38,8.7,959.35,17.4,68.5,70.7,9.0,8.6,2,1.8,-1.2,75,232,.1,552.3,63.6,46.813412,6.943717
29.09.15,22:59:38,8.7,959.25,17.4,68.4,70.6,9.0,8.6,2,1.9,-1.4,68,153,.8,552.3,63.6,46.813412,6.943717
29.09.15,22:59:38,8.7,959.35,17.4,68.4,70.6,9.0,8.6,2,2.0,-1.5,56,128,1.2,552.8,63.6,46.813412,6.943717
